case_id,case_arrival,burn_in_period,case_arrival_dt,case_assigned,resource,case_topic,initial_delay,est_NPS_priority,est_NPS,est_throughput_time,event_no,activity,activity_start,activity_end,activity_start_dt,activity_end_dt,activity_start_delay,activity_end_delay,duration,duration_delayed,case_status,F_priority_scheme,F_number_of_agents,seed,simulated_NPS,simulated_NPS_priority,simulated_throughput_time
11,3.982320879554598,False,07/04/2018 23:34:32,3.9895833333333193,4,0,0.3510191204454016,0.91619809062,8.41619809062,3.35863575073434,2,Email,4.577081780541904,4.868080700669815,01/05/2018 13:50:59,01/05/2018 20:50:02,0.0,0,0.29099892012791123,0.0,closed,NPS,7,42,3,4.101626058519497,3.904380421715708
11,3.982320879554598,False,07/04/2018 23:34:32,3.9895833333333193,4,0,0.3510191204454016,0.91619809062,8.41619809062,3.35863575073434,3,Email,7.201420700669814,7.510258532337914,01/08/2018 04:50:02,01/08/2018 12:14:46,2.33334,0,0.3088378316680996,2.33334,closed,NPS,7,42,3,4.101626058519497,3.904380421715708
11,3.982320879554598,False,07/04/2018 23:34:32,3.9895833333333193,4,0,0.3510191204454016,0.91619809062,8.41619809062,3.35863575073434,4,END,7.510258532337914,7.886701301270306,01/08/2018 12:14:46,01/08/2018 21:16:50,0.0,0,0.37644276893239276,0.0,closed,NPS,7,42,3,4.101626058519497,3.904380421715708
12,4.099827964369958,False,07/05/2018 02:23:45,4.10416666666667,3,0,0.6179215928284565,1.0459429431699991,8.54594294317,0.8549431250951786,4,END,8.716325923529471,9.007727724797794,01/09/2018 17:11:30,01/10/2018 00:11:07,0.0,0,0.29140180126832393,0.0,closed,NPS,7,42,4,3.6196110946445224,4.907899760427836
12,4.099827964369958,False,07/05/2018 02:23:45,4.10416666666667,3,0,0.6179215928284565,1.0459429431699991,8.54594294317,0.8549431250951786,3,Email,8.33334,8.716325923529471,01/09/2018 08:00:00,01/09/2018 17:11:30,0.5143291181750611,0,0.3829859235294717,0.5143291181750611,closed,NPS,7,42,4,3.6196110946445224,4.907899760427836
12,4.099827964369958,False,07/05/2018 02:23:45,4.10416666666667,3,0,0.6179215928284565,1.0459429431699991,8.54594294317,0.8549431250951786,2,Email,7.461435937542289,7.819010881824939,01/08/2018 11:04:28,01/08/2018 19:39:22,2.33334,0,0.3575749442826496,2.33334,closed,NPS,7,42,4,3.6196110946445224,4.907899760427836
12,4.099827964369958,False,07/05/2018 02:23:45,4.10416666666667,3,0,0.6179215928284565,1.0459429431699991,8.54594294317,0.8549431250951786,1,Interaction,4.717749557198415,5.128095937542288,01/05/2018 17:13:33,01/06/2018 03:04:27,0.0,0,0.41034638034387305,0.0,closed,NPS,7,42,4,3.6196110946445224,4.907899760427836
13,4.417690966911055,False,07/05/2018 10:01:28,4.4270833333333455,6,0,3.011268581400987,0.9965286202099986,8.496528620209999,1.4397786643905104,1,Interaction,7.428959548312042,7.78724475780562,01/08/2018 10:17:42,01/08/2018 18:53:37,2.33334,0,0.35828520949357806,2.33334,closed,NPS,7,42,5,2.1722392340613554,4.654890791659097
13,4.417690966911055,False,07/05/2018 10:01:28,4.4270833333333455,6,0,3.011268581400987,0.9965286202099986,8.496528620209999,1.4397786643905104,2,Email,8.33334,8.721801286138382,01/09/2018 08:00:00,01/09/2018 17:19:23,0.5460952421943797,0,0.38846128613838216,0.5460952421943797,closed,NPS,7,42,5,2.1722392340613554,4.654890791659097
13,4.417690966911055,False,07/05/2018 10:01:28,4.4270833333333455,6,0,3.011268581400987,0.9965286202099986,8.496528620209999,1.4397786643905104,3,END,8.721801286138382,9.072581758570152,01/09/2018 17:19:23,01/10/2018 01:44:31,0.0,0,0.35078047243177035,0.0,closed,NPS,7,42,5,2.1722392340613554,4.654890791659097
14,4.508128751340653,False,07/05/2018 12:11:42,4.510416666666681,1,2,2.921417683988441,0.9841750394699993,8.48417503947,1.6401181563800895,3,END,8.697379729408107,9.030061462065717,01/09/2018 16:44:13,01/10/2018 00:43:17,0.0,0,0.3326817326576104,0.0,closed,NPS,7,42,7,0.5853438496535439,4.521932710725064
14,4.508128751340653,False,07/05/2018 12:11:42,4.510416666666681,1,2,2.921417683988441,0.9841750394699993,8.48417503947,1.6401181563800895,1,Interaction,7.429546435329094,7.849036779155067,01/08/2018 10:18:32,01/08/2018 20:22:36,2.33334,0,0.4194903438259725,2.33334,closed,NPS,7,42,7,0.5853438496535439,4.521932710725064
14,4.508128751340653,False,07/05/2018 12:11:42,4.510416666666681,1,2,2.921417683988441,0.9841750394699993,8.48417503947,1.6401181563800895,2,Email,8.33334,8.697379729408107,01/09/2018 08:00:00,01/09/2018 16:44:13,0.48430322084493344,0,0.3640397294081069,0.48430322084493344,closed,NPS,7,42,7,0.5853438496535439,4.521932710725064
15,5.1274646576716005,False,07/06/2018 03:03:32,5.1354166666666705,0,3,3.205875342328399,1.0397984075799993,8.53979840758,0.9121969203301914,3,END,9.33334,9.664797674621111,01/10/2018 08:00:00,01/10/2018 15:57:18,0.2897390323764298,0,0.3314576746211121,0.2897390323764298,closed,NPS,7,42,6,1.2994116435445102,4.5373330169495105
15,5.1274646576716005,False,07/06/2018 03:03:32,5.1354166666666705,0,3,3.205875342328399,1.0397984075799993,8.53979840758,0.9121969203301914,1,Interaction,8.33334,8.655227240295144,01/09/2018 08:00:00,01/09/2018 15:43:31,0.5698683600652823,0,0.3218872402951436,0.5698683600652823,closed,NPS,7,42,6,1.2994116435445102,4.5373330169495105
15,5.1274646576716005,False,07/06/2018 03:03:32,5.1354166666666705,0,3,3.205875342328399,1.0397984075799993,8.53979840758,0.9121969203301914,2,Email,8.655227240295144,9.04360096762357,01/09/2018 15:43:31,01/10/2018 01:02:47,0.0,0,0.388373727328427,0.0,closed,NPS,7,42,6,1.2994116435445102,4.5373330169495105
16,5.691201029945163,False,07/06/2018 16:35:19,7.020833333333334,2,2,0.0,0.9595001327699997,8.45950013277,2.1275375967085215,1,Interaction,8.727330058277843,9.066127939983014,01/09/2018 17:27:21,01/10/2018 01:35:13,0.0,0,0.3387978817051714,0.0,assigned,NPS,7,42,3,4.537382907265938,4.448655826389534
16,5.691201029945163,False,07/06/2018 16:35:19,7.020833333333334,2,2,0.0,0.9595001327699997,8.45950013277,2.1275375967085215,2,Email,9.33334,9.74516146464325,01/10/2018 08:00:00,01/10/2018 17:53:01,0.2672120600169861,0,0.41182146464325053,0.2672120600169861,assigned,NPS,7,42,3,4.537382907265938,4.448655826389534
16,5.691201029945163,False,07/06/2018 16:35:19,7.020833333333334,2,2,0.0,0.9595001327699997,8.45950013277,2.1275375967085215,3,Email,9.74516146464325,10.139856856334697,01/10/2018 17:53:01,01/11/2018 03:21:23,0.0,0,0.394695391691447,0.0,assigned,NPS,7,42,3,4.537382907265938,4.448655826389534
17,6.015803437342916,False,07/07/2018 00:22:45,8.020833333333332,3,5,0.0,1.0583610334699998,8.55836103347,0.7499611017939336,1,Interaction,9.33334,9.677433672593232,01/10/2018 08:00:00,01/10/2018 16:15:30,0.32561227520220576,0,0.34409367259323087,0.32561227520220576,assigned,NPS,7,42,5,2.5195890161653365,4.014906145826837
17,6.015803437342916,False,07/07/2018 00:22:45,8.020833333333332,3,5,0.0,1.0583610334699998,8.55836103347,0.7499611017939336,2,Interaction,9.677433672593232,10.030709583169752,01/10/2018 16:15:30,01/11/2018 00:44:13,0.0,0,0.35327591057652125,0.0,assigned,NPS,7,42,5,2.5195890161653365,4.014906145826837
18,6.733253811358441,False,07/07/2018 17:35:53,7.020833333333334,5,0,0.0,0.9533555971799998,8.45335559718,2.2699452770565536,4,Email,9.693965634710793,10.151949305097212,01/10/2018 16:39:18,01/11/2018 03:38:48,0.0,0,0.45798367038641796,0.0,assigned,NPS,7,42,7,0.37781589212754696,3.4186954937387704
18,6.733253811358441,False,07/07/2018 17:35:53,7.020833333333334,5,0,0.0,0.9533555971799998,8.45335559718,2.2699452770565536,1,Email,8.33334,8.67673545633848,01/09/2018 08:00:00,01/09/2018 16:14:29,0.23341037092303046,0,0.3433954563384818,0.23341037092303046,assigned,NPS,7,42,7,0.37781589212754696,3.4186954937387704
18,6.733253811358441,False,07/07/2018 17:35:53,7.020833333333334,5,0,0.0,0.9533555971799998,8.45335559718,2.2699452770565536,2,Interaction,8.67673545633848,9.107518843196699,01/09/2018 16:14:29,01/10/2018 02:34:49,0.0,0,0.430783386858218,0.0,assigned,NPS,7,42,7,0.37781589212754696,3.4186954937387704
